4,"Dear @LOCATION1, Have you ever found yourself thinking about the computer, or wishing you were on it? I heard you were looking to see if computers have negitive or positive effects on society. I feel that it is a negative effect because of less time exercising littele time with family or friends, and is very it's easy to became addicted to. Exercising, a very important thing for a healthy body and mind @CAPS1 have a hard enough time finding time to do this. So instead of that free time to exercise, they will probably be on facebook. Also the maintenance of the computer will take away time for exercising. Just @DATE1, my computer got a virus I had to get fixed and that took for ever. That time while I fixed it could have been valiuble exercising time. Another key point to look at is obesity. We should be up and moving not just setting and staring at a computer for @NUM1 hours at a time. I love to spend time with my friends and family. I mean who doesn't right? Computers only away from that kids well be on facebook instant of eating a nice meal with thier family. My @CAPS2 always told me stays of the (and stupid) things he @CAPS2 with his friend. Now wkids just @CAPS3 easy. We will never have the social our parents I feel if is very important to spend time with and family because you never find when your going to lose them. Addiction is a serious matter. being addicted to the computer is too. Our generation is so dependant on computers. For example, in the car with the @CAPS4. You just plug it in and it ells you where go. What happens when it braker? You will have know idea where to go because you never learned how to read a map. or what if your computer brakes? You will have to send a better by mail kids had be typing instead of writing. that skill would be lost and you would have to learn it again. As you can see, addition is a no laughing matter. Once again I must streach the negative affect of computers to. "
4,"To whom it @MONTH1 concern, I think computers are a good thing. It is good because you get to learn about forein places. Keep in touch with family and friends and it is good entertainment. First, computers are great to learn about forein places. On the computers you could research a place and look at pictures before you go. If I wanted to go to a far away place like @LOCATION3. I would go on the computer and find the best part to go to and I would look at different hotels to stay at the reviews it has gotten. Aslo, if someone were to do a paper on a different country or even state that they've never been to they would go on the computer. Sure, you can get the same info from books but you can filter out what you don't need on the computer. In my history calss, I had to do a report on the state of @LOCATION2. I have never been there so I want on the computer. Books could have given me the same info but computers are always up to date and accurate. Seecond, computers help you keep in touch with family and friends. There are numerous websites that allow you to share photos and talk to friends or family. I recently signed up for facebook and I am able to talk to friends instead of using mytexts and running over the phone bill every mont. My dad has a facebook too, he talks to people he hesn't seen since he moved heve from the @LOCATION1 white mountains. Some other sites are aim, aol, and myspace. Lastly computers are good entertainment. Computers allow you to see that concert you didn't go to or that movie that's never on tv. When I went to a skate board demo at skate lair I had tons of fun. The other day though, I started thinking about it. I went on youtube and type in""nike sb skate lair demo"" and clicked on it. i watched it and about halfway through it I saw my face! i was so exited. Computer also allow you to check the news and weather. This is good because if you are on the road and you want to see what's going on you can take out a laptop and checked the weather or news. That is why I think computers are necessary. Yes people do stay on four hours at a time but most people only go on for a small amount."
4,"Dear Newspaper, I firmly believe that people do spend a lot of time on computers, alot of teens spend alot of time on computers, I also think this from my own experience and I surveyed @PERSON1's @NUM1 grade @CAPS4 class. I would first like to expand my idea of teens spend alot of time on the computer, some teens go on the internet and do homework or might check their emails others go on @CAPS1 for hours and got addicted, so they're not outside or doing sports. In my own experience I used to have a @CAPS1 and I woud be at it for the whole day and I woud miss out on hanging with my family and friends. So I deleted the account. But, I still feel addicted to the computer I'm always listening to music or chating with my friends or checking my emails like most people The things* And lastly else to @PERSON1's @NUM1 grade @CAPS4 class, @PERCENT1 of people a day on it, @PERCENT2 said that they spend @PERCENT3 of people. That they now go on the computer. These that just one @NUM1 grade class most students are addicted to it.* no matter what age. This is why I believe that people do spend to much time or the. Many students go on @CAPS1 for hours at a time and in my own experience I have been addicted to the comp. and @PERSON1's @NUM1 grade @CAPS4 class when I surveyed them there ans a very high percentage of people that said they were addicted to the computer. So parents please tell your children if they need to spend less time on the computer."
4,"Dear @LOCATION1, I think computers are a great tool for everyone if they use it right. Here are my reasons why. First of all, I think computers are good because news travels quickly. Using the internet, world changing news can spread like wildfire and inform everyone in seconds. It is great for staying in the loop and reading about things you need to know. This reminds me of the time when a massive earth quake hit @LOCATION2 and traumatized its citizens. Within moments of the accidents, it was already circling the internet. This brought mass attention to @LOCATION2 which caused many people to donate and needed items. Secondly, the computer is also good for researching topics for school and common interest. If you need facts for a school project you can easily search what you need through the internet wide variety of search engines, you will be able to pinpoint exactly what you are also look up things that interest you. If you have a favorite sports team, band, or are interested in a famous figure, you have tons of information on them at your disposal. You can do all of this within the privacy of your on home so you can remain as secret as a @ORGANIZATION1 agent. This reminds me of the time when are of my idols died. Within seconds of hearing the tragic news I was able to search the topic and get an endless uphoria of information regarding his death. Finally, you can chat with someone from around the world if you wanted to! Using social networking sites like facebook and myspace, you can connect with your friends and chat with them for hours on end. You can also enter chatrooms with people who share a common interest with you. Just like how I talk to people about a band we both love. I believe access to news, research, and staying in touch with your friends is without a doubt the best reasons to use a computer. What are you waiting for? Get one!"
4,"Dear @CAPS1, I am writing this letter to inform you about my opinion on the effects computers have on people. I don't agree I think the experts are correct that people are spending too much time on their computer. My following reasons will explain why I don't agree. I think there is also an issue with computers. Please read on to understand my reasons. First of all, my reason on not agreeing with those who support technology is because their is no saftey! I think chatting online is great but dangerous. For example, most kids are followed by and its usually online. This is because the information all to unknown people. Also, kids get into dangerous for example they get kidnapped for this informal and the people they talk to. Secondly, I don't agree because it also caused addiction to the computers. Most people get addicted for the certain things they do online. These life of can also become dangerous. For example, people play some video games wich people killing and commiting crime. We cant not do in the ""real' world. These kind of game also bring people to dangerous. Another example is we've had students bringing because violence is the answer when it ! The addiction to computer is so bad that people do have a look of and interacting with things. Lastly, I dont agree because its also. Most people who are and again. These of into an life because you do enjoying at all. For example, people die of. This letter will effect others so thanks for reading. Hopefully, people understand why I dont agree."
4,"Dear Local newspaper, @CAPS1 are big aguments about if computers are good or bad. I think that computers benifit our society. Why, because it makes socializeing easir, You can gain lots of education and also help with buisnesses. Wow, I cant believe how easy it it to ather people with computers. Computer are helping family chat with family and friends chat with freinds. It help peoples socialize by letting messages on paper that to be forever to deliver and to get one back, also if family members go away on a vacation you can still contact them. Or simply if a friend cant get a ride to another friends house they on still talk on the computer. Also a computer gives you an oportunity to socialize with people all over the world. Its amazing how easy it is to talk with other people with the computer. I really astonishing how much education we have gained from using the computer. Computers have given us to many part to learn. Before computers you learned about things from books, And many of those books could not teach you as well as a computer does. With a computer you can learn about space and stars and planets. Also with computers you can learn about other nation. What @CAPS1 culture and landscapes are like without even being @CAPS1. Computers have truly played a vital role in our education. Computers have done lots of things but not as much stuff as the did for buisnessed. The computer itself was a busness and people model lots of money. It helped buisnessed organize @CAPS1 work and money also its given people lots of jobs working on computers. Also it gave buisnesses, quicker, more eficiant way to put up for people to by @CAPS1. Computers have played a vital role in creating our economy. Computers have made socialize long easer. The ability us to get more education. Also it helps with our buisnesses This is why I think that computers have benifited our society."
4,"Dear @CAPS1 Newspaper I'm writing a letter to you about how I feel about the effects that computers have on people. One of my reasons is that people that spend to much time on the computers they are litting their lifes pass by them. But the people that work on computers all day is a different thing. My second reason is that people could be on the computers and still interact with their family because they live with each other. My last reason is why do people want to be on computers all day. I'm not talking about the people that work on computer. My last reason is that the people that is spending all their time on the computer they are letting their lifes pass by there. The reason I say this is because if you are on the computer @NUM1 your life is passing by you. Because you are not doing nothing, just sitting in a chair in the computer getting fat. Also if you are going to be on the computer at least they to find a job on the computer. But I'm not talking about the people that work in computer all day long, because they have to do it. Its their job to. Thats one of my reasons. My second reason is that the people this me in the computer they still interact with their family. The reasons I say this is because you could be on the computer and will interact with my family because you live it the same huge as them, two when you are not in the computer you could be with your family and spend time with them. That's why i said that you still could interact with your family even you see on the computer. The last and final reason is do people to spend most of their lifes on the computer. The person I like this because type of person would spend most of their life on the computer and don't go find a job go enjoy their life. Also if you got kids you have fun with your children and make them believe that they parents that was to them, that, they had fun with them, and that they had somebody that they could look up too. So don't spend your life time on the computer geting fat, not spending time with their children and make something yourselfs. But I'm not talking about the people that workon computers. I'm talking about the people that don't work on computers. Thats why I said don't let youre life pass by you. i hope you liked the prompt and that you wont spend a lot of your life in the computer doing nothing just getting fat and letting your life pass you. I'll report myself again I'm not talking about the people that have to work in the computer. I'm talking about the people that don't work in computers."
4,"Computers are a common household item these days. Due to how much computers are able to do, most people spend a lot more time on the computer than they should, and it is affecting our society. Computers can be very helpful, when trying to find information on a topic, but some people take it too far. Some people, their jobs are on computers. Others like teenager will do gaming or have instant messengers, which sometimes takes away from outside activities. Another situation with computers is that adults can get really into online gambling which is terrible for a person to do even at a casino, but now they can do it from their living room couch. Computers can also keep you in from outside, to get fresh air and sunlight. Computers are bad in someways but good in others. Sometimes computers are a pefect resource. When your history teacher assigns you a @NUM1 page essay on the civil war and you have no idea what happend in the civil war. In this case computers are good. Or your boss could tell you to find the amount of teen deaths in car accidents due to cellphones. Computers seem like a perfect resource. So far you've learned computers have their highs and lows but if computer time was limited then people would be able to do more stuff outside, or read a book. Some people might abuse computers others might not but if computer time was just limited I belive, that a lot of things would be different in our society today."
4,"Dear editor, I see that there is an argument between computers being good or bad. I think that my oppinon can help your decision. I think that computers are good. I think they are good because they help kids with social skills, they help people with bad handwriting and they help people learn about things around the world. First of all computers help kids all around the world with social skills. They help them because these is so many ways to communicate with people through the computer. There is instant messaging and webcaming websites. Also a servey said that @PERCENT1 of parents say that the computer raised there kids social skills a lot. Another thing the computer helps with is people with bad handwriting. It helps because you can go on microsoft word and instead of writeing a great report that no one can read you can type I that when I have a paper for school that neatness counts on I always up my report. This can help alot of people who cant write as well as others because on the computer you change the font and everything to make it look as nice as you want. The last reason I think the computer is a good idea is because alot of people dont like to read newspapers and watch the news so they like to research certian subjects they like, to know whats going on around who world. I know my mom doesn't have time to watch the newest the newspaper but when she checks her email the first thing that pops up is the bigest news of the day. People all around the work go so the computer to find of the latest news. I hope you consider my oppinon when you make you decison, where you go think of all the kinds of people it helps. People with social problems, people with bad handwriting, and just busy people who cant sit down and watch the hour news. Thank you for your time."
4,"Dear Readers, @CAPS1 you imagine not talking to distant friends, only knowing about your town, or even failing @CAPS5 you didnt ha a @CAPS3? I know I couldnt. Some of the great benefits of having a @CAPS3 are talking online with friends, learning about new places and things everywhere, and being able study for and tests from the internet. First, being able to talk to distant friends and relatives is now passive with the @CAPS3. Facts show show that @PERCENT1 of families in the @LOCATION1 have distant friends with @CAPS2, now all of these people can tlk to each other! Ill never forget the time that my close freinds moved, but i was still able to talk to him @CAPS5 of the @CAPS3. Second, the @CAPS3 allows you to learn about new places and things all around the world. I never would have I know about some of the places I've been to if it was for comoputer, @ORGANIZATION1 stated that the @CAPS3 expert @PERSON1 says ""@CAPS3 are the reason we have in much without @CAPS3 wouldn't know about the places."" @CAPS4, it is now possible study without @CAPS5 of the @CAPS3, @CAPS6 can be done on the internet online. I'll never forget the that I forget my book, but I @CAPS1 still study @CAPS5 of the online book. In conclusion the @CAPS3 has benifits to you, like interacting with friends online, learning about new places, and being able to study. Computers are just end allaround benifits."
4,"Dear newspapper I don't think that computers benefit our society. I dont believe that computers can be dangerous they make people lazy and you can be easily scammed on the computer. One reason why I dont think that computers benefit society is because it is very dangerous. Computers are dangerous because people can get kidnapped or herrassed. The town of @LOCATION1 police @CAPS1 says that over @PERCENT1 of kidnappings are from people that were met on social networks such as myspace and facebook. The police cheif also says that their are many cusses about people being herrassed by stalkers or people trying to harm them. Another reason why I dont think computers benifit us is because you can be scammed very easily on the computer. @PERCENT2 of people say that they have lost large ammounts of money due to credit card scam's on the computer. On computers their are sites that will act as if they are selling you something and take your credit card number and all of the other information that you give them and they will take your card and buy thing with it and you will have to pay for it credit card companies say that most credit card scams and frauds happen over the computer. The final reason why I don't believe that computers benifit us is because they make people lazy. Computers make people lazy because they are packed with a bunch of fun things like video games and you can watch videos and you could shop and you could see just about anything on a computer. I did some research and found that @PERCENT3 of people that are over weight have account's on multiple sites on computers. These are the reasons why I dont think computers benifit us. I hope you too heed to my advice."
4,"In my opinion, I do believe that computers are good for you. I agree so because one, it can help you to communicate with other family members around the world. Two, it can teach you new languages you really desired to learn, and three, it can keep you updated on whats happening around the world. First, i believe that computers are good for you because it can let you communicate with your longlost relatives you hardly see anymore. For example, if you miss any of your family members, you can simply go to your computer and search them up so you can type to them or talk to them through via chat mode, then you won't ever have that missing feeling anymore since you have a computer. In addition, computers can teach you how to learn new languages you alway's wanted to know, like, @CAPS1, or @CAPS2, or even @CAPS3 if you wanted! You can just simply go to your computer and type in ""language of @CAPS2"", and listen what it tells you of @CAPS2! Moreover, computers can keep you updated on whats happening around the world! It is way better to see it on computers than on tv's bevause computers give you more information about the situation of the event! Likewise, you could click, ""locate area"", on the computer and see in which area the incident took place in. You could also see the video's, behold the images, and seek the location of it on the computer. Sadly, my lecture has come to an . Those were my three main reasons why computers are good for people: You can communicate with longlost relatives of yours, you can learn new languages, and therefore be updated on the qhats happening around the world. Would'nt you wan't to uphold those amazing events also?"
4,"The computer is a good way to contact family and friend. People send messages all over the world or just to fon. People like playing video games or be on websites that they like. People all over the world by laptops to travel to one place to another. Everybody don't be on computer because they think its not go to have but some people do like to have one to be sending messages to hang out with one another or be talking about how was your day. Many people want computer because they do have enough money to @CAPS2 one. Some computers cost a lot @MONEY1 money like, @MONEY3, or @MONEY2 and even more than @MONEY3, or @MONEY2 it depend witch one they get. Around the world many people sell their computers to get money to @CAPS2 different stuff like, shoes, clothes or games. They always sell stuff on ebay to get less or more money, instead they can't take the computer back to get your money or to get a new computer. People want the classic computers, but now they come out with new ones like, touch screen ones. Many people been buying them at @CAPS1 @CAPS2 or @ORGANIZATION1. Every seens the new computers came out people been buying a lot the company been making a lot @MONEY1 money from making the touch screen computers. Every new year the company make new computers so they can get thousands or @MONEY1. Company all over world make different computers to bring out new styles so people can like them and @CAPS2 them. New styles they make more money they make. Some people make their own companies to get money like the other companys get theirs, but some @MONEY1 the money you make some goes to the government. The money the give to the government is to take care @MONEY1 the homeless people. Computers are used from leaning or for fun. People share computers with other people they can't not share it because it wouldn't be fair. Some people take turne using it. Some people don't like taking turn with one another. Everybody share or have they own and they use it or not they can't force their server to it if somebody wants to net on it. Some people lie and say they were geting on it. People like joking around with others. Parents always say a computer is not a tag to play with computers cost a lot to repair and get it fixed all the people spill water on them a the computer mess up and the people be mad and maybe he/she just got a new computer. When computer first came out people bought them to see what they will be like. Many people liked them and it got all over the world and people were talking about them and the company made more and more until it got in stores all over the world. The computer got famase and the company made newer styles for everyone else. People bought a lot @MONEY1 computers everytime they come out with a new style. Many people had @NUM1, or @NUM2 at home as they @CAPS2 them. Companys made other company mad because the other companys were making better styles. People were ordering online to get new computers. And company how make them is making a lot @MONEY1 money. Company stopped making them until they came up with a new computer that is the @CAPS1 one ever. When they came up with one the company was mad that they mad a better one. Some company joined to make one together."
4,"Dear local newspaper, I agree that computers benefit us totaly. This lets people explore the world and do anything. Also, computers are used for many things. Last but not least @NUM1 out of every @NUM2 households have at least one computer. So computers lets us do anything and everything. It helps most people with their jobs, college/school, and you can even buy a house or car online. It doesn't cost that much and its very usefull. You can look up facts you need or even play games when your bored. It keeps us in touch with the world. Also, many thing require a computer. For example, In order to play xbox live you need a computer with @CAPS1. Xbox live lets you play video games with other people or even your friends. Some homework requires computers and some colleges are only on the computer so you can stay at home. Anything you need you can find it on the computer. @NUM1 out of @NUM2 house hold have computers, or @PERCENT1 of @LOCATION1 does. I agree that some people waste their time, but without computers everything would be much harder. For example, say you need to having to wait @NUM5 days for the mail. Just @CAPS2mail it. Most people wouldn't have a job if it weren't for computers. It saves peoples time and lets them do other things except have to drive somewhere to give a letter to them. So I think computers are a huge benefit. Like I said you can do anything. Like @CAPS3. It keeps you in touch with friends if your on vacation from school. They are also used for several different things like downloading music on your @CAPS4. Also, @CAPS5 everyone has a computer. If scientists are going to complain about computers than why do they use them? I think computers are great! But whats you opinion?"
4,"Dear @CAPS1, "" Computers are great! They do so much for my family and me, i can't live without a computer."" @CAPS2 my many local in the town of @LOCATION1. For me, computers are a place to have fun with all the different applications. But they can also be used for researching anything you can imagine. I also think tha computer is important because it is where businessmen do their job. My favorite part about the computer are applications like @CAPS3, @CAPS4, @CAPS5, and so many more. These apps. are great because on @CAPS5, you can talk to your friends if you don't have a cellphone, or talk to friends that live in another state, @CAPS3. Easily my most favorite application, because I get to talk to my friends, look at pictures of them, see who they are dating, and so many other endless possibilities, You can also play and download games onto your computer. It's always very fun to do things on the computer that you enjoy, and not have to research all the time. The second thing on the computer, is research. Researching can be fun and boring, however you look at it, But researching is educational, and I asked a mother with a @NUM1 year old, a @NUM2 yearold, and a @NUM3 yearlold and she said ""The most important thing to me on the computer is researching. Its's fun, enjoyable, and most importantly, educational!"" The best thing about researching is that, there are endless amounts of websitees that have information for us to look at, and enjoy. People that work and have jobs, are mostly the ones on the computer, and a lot of them ar researching while working. People that work, are th ones that are basically on the computer @NUM4. Businessmen, designers, etc.... The computers are mostly used by workers for email. My father is always on the computer, checking emails, typing something for this boss; and even talking on a video conference. There are endless possibilities for workers because foe some of them, computers are their jobs. Computers, in my opinion, they'are one of the best things created. They are the best because they ahve amazing apps. for me to have fun on. But they also provide an educational opportunity through research. And they are great for people with jobs. I don't think there is any person that can live without one of these technological beauties."
4,"Dear @CAPS1, I am writing you this letter to give you my opinion on computer use. In my opinion, I think that some people use and rely on computers too much. Wether it be for a research project, talking to friends, and even answers for homework. Everyday millions of people are on the computer for hours straight. Moving your fingers doesnt count as exercise and it wastes energy. Many people I know would die if they didn't have a computer because friends are on or made because they need if for homework. These type of people need to be taught how to get things done withou technology because are day it might fail. Some students rely on there technology to work orthey will fail. These children need to be taught that there is other ways to do things. Like hanging out with friends, reading a book, and even doing their homework. Since students rely on their computers so much then always on them. Every day people I know go home and jump on @CAPS2 for the rest of the day. They never can do anything like going outside and doing sports. Many kids do not do any type of athletic sport. Obessity is a huge problem in the @LOCATION1 are the numbers keep increasing drasticlly. Everyone thinks that it is beging caused by bad eating habbits, thats only half of it. People overusing their computer is also a big problem. Children around the @LOCATION1 are stuck on their computers all day checking message, and seting up pictures. While these children are on the comptuer they dont even think they just chow down on ""@CAPS3"". This comptuer usage problem is beging to become at bigdeal with the obessity and hold much people rely on it for basically everything. So we need to be the first people to stop this befor it forms bad. This could be a huge problem in the future. So lets start to cut our usage time down now."
4,"Dear @CAPS1, I think computers aren't good for people because they could spend that time exercising, hanging out with friends and family and reading. The first reason I don't think computers are good for people is because they could spend that time exercising instead of @CAPS2'ing you could ride your bike or even walk the dog, exercising @MONTH1 be hard work but, it's better then staring at your computer screen. Just because you eat well dosen't mean your healthy. You need exercise to stay healthy too. So, run, ing, walk the dog, go to a gym instead of sitting at the computer. Another reason I think computers aren't good for you is because in the time your on the computer you could be hanging out with your friends and family. Lets say your family is going to the beach, you stay home to play games on facebook. Your family comes back talks about all the fun they had, even tho you weren't there. You could have been apart of those memories. Now time to compare with your friends. Its movie night, all your friends are going. But, you stay home to webcam with your aunt. You stayed home both times just to be on the computer. You missed out on a lot. My final reason I think computers are bad is because, instead of computer time it should be reading time. Looking at a computer screen and reading is a lot different then reading a book. Reading books increases your vocabulary, you learn about different types of litature. Over all reading books makes you smarter. When your reading online you just read what people say, basically rumors. READ! In conclusion I think people should spend more time exercising, hanging out with family and friends and reading instead of being on computers."
4,"@ORGANIZATION1, In today's age computers are seen everywhere and they have been so helpful. They act as an information highway and connect people together. The new advances in technology have had a positive effect on humans all over. First off, computers "
4,"Dear Local Newspaper, I believe the computer does have positive perks, but it also has negative perks. Reason one you loose interaction with people. Reason two you then forget to excersize. Reason three, your health is in jeopardy. Firstly, you loose interaction with family and friends. Because you would spend so much time on the computers. It ruins your marriage if you are married. If you have kids you risk your relationship with them. I am not saying to stop using computers. Because I use them myself. I am saying don't make your life the computer. It's not good for you! Secondly, you need excersize. Stastics show @PERCENT1 of the people who live on their computers gain weight faster would know because as @NUM1 yr old I have gained a little weight because of computers. Most people when on the computer tend to eat more @CAPS1 are all wellknown facts. That have been proven. Since, you can't walk with a computer in hand, you stop moving. Meaning you stop excersizing. You have to limit your time and then there is where I believe they (computers) benfit you. Lastly, your health is very much at stake. If you are at the computer for @NUM2 hours at a time your eyesite will pay. My eyes stink when I am on the computer for half an hour. Doesn't your head hurt when you are the computer for so long? Yes, the computer is fun and it gives you things to do, I am the first one to admit that But, it also hurts your heath. For being on the computer for so long you are at risk for carpal tunal syndrome. Which is very painful. Computers are so much fun and make life easier. But, they have disadvantages. Reason one you loose interaction with people. Reason two you stop excersizing. Reason three your health is at risk. If you limit time, everythig will be alright!"
4,"Have you ever wondered what life would be like without computers? Some experts are concerned that people are using too much time on the computers. I believe we should still use computers. Without a doubt using a computer helps us learn. The computer helps us learn about other places in the world. @PERCENT1 of people say they would love to look at beautiful places in the world. Computers also can teach you how to speak a language. @PERSON1 of @ORGANIZATION1 says that ""taking spanish online helped im a lot on her class. Computers now offer online study groups that can help us get into a college. Many people would agree that using a computer helps us learn new things. Its a fact that you instead other people on computers. You meet new people when you are in the computer. Most people live meeting other people online. You also learn social on the computer. @PERCENT2 of people say they learn social on the computer. People also can learn to have a personality because they in use. @PERSON2 says that ""because I got on the computer I didn't have the personality but I feel like a whole person. As you interact with people on the computers. Did you know that a computer teacher in life say if you need to use a computer in your will one already. @PERSON3 says that using a computer helped you type. Using a computer helped hand eye coordination. You type a lot of essays in college too os that can help you as well. So now you know that a computer helps you in the future. Without a doubt people should still use computers are helpful in many ways. So what are you waiting for go out and go your computer today!"
4,"Dear local newspaper, Have you even been on a computer too long & haven't spent time excersising, or haven't spent any time with your family? Well, that's a big problem here in the @LOCATION1. In my opinion, to make this problem better, people should only be allowed on the computer for a certain amount @ORGANIZATION1 time & after they enjoy themselves with a nice workout, time outside & most importantly with their families. I think this will make the problem better, because you can enjoy yourself a little bit more rather than getting home from school & shooting right to wherever your computer is & being on it for the rest @ORGANIZATION1 the night. I also think this will help the problem because it will also allow you to get better grades. If your on computer all the time & don't have any time to excersise, go outside, and bond with your family then that most likely means you have no time to do homework. By not doing homework, your grades could go lower & you most likely won't understand what you are learning in that class. This one problem ran also affect you so many other ways. The problem with computers & why people, mostly kids are so attached with them is because @ORGANIZATION1 websites such as twitter, facebook, youtube, etc. & kids are @CAPS1 to them. This is part @ORGANIZATION1 the problem because kids can't get off @ORGANIZATION1 them, they like it so much. This problem leads to the main problem because if parents say ""Time to get off... go get some fresh air."" the kid always goes ""one minute"" & the parents let them get away with that, but then that ""one minute"" turns into an hour at most. This is bad because by the time the kid gets off the computer, its dark out and they can't go run around outside. I think this is important because think that facebook & twitter should be limited amount @ORGANIZATION1 time and should log you off after @NUM1 minutes. In conclusion, this problem is a national issue & in my opinion should be a new law, that kids have to play outside, and spend time with their families before going onto any computer. As you can see having all these great websites leads into a problem with kids. Thanks for your time on reading why I think computers are a big problem here in the @ORGANIZATION1."
4,"Imagine your life without the benifits @ORGANIZATION2 the computer. Do you think it would make life a little harder? Computers have positive effects on people for educational reasons and for a new way to develope @CAPS3 skills. @ORGANIZATION2 is very important to our sociotey. Computers can help with our educational needs. When a school project is going on more than @PERCENT1 @ORGANIZATION2 students use a computer to acces the information they need. I agree that students depend too much on a computer and not on books, but the computer has more information to offer than the average book. The computer @CAPS1 lets us, as students, to broaden our horizon. The @ORGANIZATION2 stated that ""a near @PERCENT2 @ORGANIZATION2 students learn something new from a computer that they did not already know."" @CAPS1, in @CAPS2 and @CAPS3 @CAPS4 a student could find more information on a specific country than they could with a book. I predict that as a result @ORGANIZATION2 the informational acces the computer gives us, that soon grades will boost at least @NUM1 to @PERCENT3. In a servey that was done by the @ORGANIZATION1, found that @PERCENT4 @ORGANIZATION2 students found more information, that was relavent, on a selected topic than in the whole school library. Next, the computer can help with handeye coordination for young kids. In school students are observed to see how well or if there coordination is being developed. With @PERCENT3 @ORGANIZATION2 students having very little coordination, computer games lowered the @PERCENT3 to @PERCENT5. The computer does help with the educational needs @ORGANIZATION2 students in @LOCATION1. The computer is a great way to socialize with friends. It is a new and inventive way to communicate. I know that some @MONTH1 say that there is less time spent humanly interacting, but on the computer it is still interacting. With a phone you can only chat with each other, but a computer has a webcam. This device allows you to talk to people with some human interaction. Around @NUM2 to @NUM3 million @CAPS5 have this device to use. It @CAPS1 is preinstalled into many @ORGANIZATION3 and @ORGANIZATION4 laptops, giving us portable acces to talk. CEO at @ORGANIZATION3 said that ""@CAPS6 the laptops have come with c built in web cam, one out @ORGANIZATION2 every two that have it installed use it to chat socially and for buisness."" The computer can help with our communications for @CAPS3 or buisness needs. The computer is a good way to start and develope with @CAPS3 skills. More than @PERCENT6 @ORGANIZATION2 children use a computer to start with the begenings @ORGANIZATION2 their @CAPS3 skills. Computer allow many people to become @CAPS3 with each other in new and effective ways. In conclusion, the average computer can benafit our lives in positive ways. From our educational needs and to our @CAPS3 needs, the computer positivley effets us in these two very important ways."
4,"Dear Newspaper, I think people should use computers for spicific reasons. One reason is that many people lose family or to be more spicific lose contact with people. Then when you have a computer for someone else has one then you would be able to see them. For other purposes like wanting to play online with fellow student or friends then you have to use computers. Plus your fingers get a exercise when your typing. Many of us young kids say that myspace and facebook is a bad place. Actually its not because most of your family is on it. Doctors use computers all the time to notife other doctors that something wrong with a patient or give a visual of the bereathing. Workers even use it to see whats going on with the jobs if theres any jobs open so they can take it. Students use it to show what work they have to do when the teachers not there. If i was a capenter of a real estate agent I would have a computer with me. The reason why is that my group would know what houses are avalable to use or thats sold. Or I would give them different house to choose from and give them a good deal on it. I would also bring a computer with me for gps so i can know where I am. Many people use computers for different reason. Such as pog, cheatcodes, @CAPS1 cards and other thing. My reason for using this is because my work is important to me. I would do it on the computers if I miss it. That is why you should have computers all the time. You newer know what would happen. In conclusion, This is why computers are very important to have. The reasons are for if somthing happens. To you and you don't have a phone use a computer. Also its beneficial that everyone has thing to do but computers are the best thing to do."
4,"Dear Local newspaper, I think computers are great sources. They help us instanly when we have to find something. Computers are very helpful and they are easy to use. Once you have mastered the computer it feels like you can do almost anything on it. Computers are great but the can also have negative effects on us too. I like, computers but I am going to say I am against them. When people get on their computers it's like they're in another world. When your on the computer you are alot less socal than you would be if you not on the computer. On don't know about you but alot of people are addicted to their computers. They get on an they stay on forever. The act like it is a neccesity to be on the computer every day. I do not have to be on computer websites like @CAPS1 and here is why. Compters get really annoyting sometimes. They distract people alot. Like the other day my sister and I were going to @NUM1 walking but we didn't go because she wouldn't help us exercise so we shouldn't be using it. In this economy it is important to have socal skills. Instant messaging people doesn't mean you are going socal skills. You actually have to get out and talk to people face to face. When I am on the computer to long I know. I know this because my eyes start to hurt. This is bad for your eye sight. People sit in their houses and just stare at the bright screen. They @MONTH1 not know but that is blinding so they must not stay on the computers long. These were some reason why you should not use the computer. I am not saying that it is an evil contraption I'm just saying, use the computer for info and work not for games and other things. You could be outside having fun instead of sitting up in your house so get out! Go make some real breathing friends in person."
4,"Dear Newspaper, People should play with their family and friends instead of staying on the computer all the time. People would be more fit, have closer bonds with their family, and get better grades in school. People will alway get fit faster if they excersise instead of staying on the computer. When the computer is unpluged, anyone has a chance to go out side and play. When people go outside to play with their friends, they excersise which causes you to lose weight. @NUM1 scientist believe that it is better to go outside and socialize than to sit on a computer and watch monontenious videos. People would be more active if they stay of the computer and went outside because it will keep you happy with your body, and healthy so you don't die of a terrible diseases. Their would be closer bonds with families if people stayed of the computer. Family would be closer together instead of spreading apart by computers. Your family is always their to comfort you when ever you have a terrible day. Your family will help you get over any problem so that you can keep moving forward. If you did this by computer, all you see is a persons face who can't comfort you with a hug. Without computers, you get a closer family that loves and supports each other, but with computers, people just drive their families away. Closer families also help children in school get better grades. Families who stay of the computer and have dinner with their families typically have children that get better grades. @NUM2 scientist agree that kids who have dinner and play with their families get better grades in school. If kids get better grades in school from staying of the computer and spending quality time with their family, we could get great inventions that can help mankind in every single way. All of can happen from staying off of computers. Staying off computer is a great way to help yourself and other people to. It would get people fit, create closer bonds, and create more gradutes who go on and achieve the greatest of all inventions. Imagine what else could happen by staying of computers."
